time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/approx_kl,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/entropy_loss,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/policy_gradient_loss
346,-31508.129549530004,19845,7560.0,8626923,1591,0.0014994037,1e-05,0.0017721010372042656,0.9981001019477844,0.2,-5.372691708803177,0.047616926836781204,0.9270914793014526,9.259259095415474e-05,19950,-0.0012977683501678382
346,-31508.129549530004,19856,7560.0,8631243,1592,0.00147682,1e-05,0.005515923723578453,0.9980438947677612,0.2,-5.372541159391403,0.045705226017162204,0.9271190762519836,0.00011574073869269341,19960,-0.0011945682208525544
346,-31755.91760704,19869,7560.0,8635563,1593,0.0014528858,1e-05,0.009121336042881012,0.9434331059455872,0.2,-5.372712332010269,0.05751265536528081,0.9271544218063354,6.944444321561604e-05,19970,-0.000852001424361326
346,-31755.91760704,19880,7560.0,8639883,1594,0.0026219152,1e-05,0.0029119327664375305,0.9972596764564514,0.2,-5.372841894626617,0.02929477619472891,0.9271791577339172,0.0013657407398568466,19980,-0.0012853692572819598
346,-31796.901658029998,19894,7560.0,8644203,1595,0.002069812,1e-05,-0.0014689756790176034,0.999713122844696,0.2,-5.372819447517395,0.0038147467479575426,0.9271272420883179,0.0005787036963738502,19990,-0.0009650546355009393
346,-32053.480670139994,19907,7560.0,8648523,1596,0.0015892764,1e-05,0.0014986470341682434,0.9998802542686462,0.2,-5.372625398635864,0.03725168753881007,0.9271024465560913,0.00016203703708015383,20000,-0.0011485222246812698
346,-32053.480670139994,19919,7560.0,8652843,1597,0.0011089998,1e-05,0.020023608580231667,0.9969931840896606,0.2,-5.372597640752792,0.08101061107590794,0.9271193146705627,0.0,20010,-0.0007862602608192492
346,-32098.439947810002,19932,7560.0,8657163,1598,0.00045720654,1e-05,-0.003224325133487582,0.9966451525688171,0.2,-5.372689139842987,0.003026608834625222,0.9271360039710999,0.0,20020,-0.0007287022961089296
346,-32098.439947810002,19944,7560.0,8661483,1599,0.0018060765,1e-05,0.0027960864827036858,0.9998295903205872,0.2,-5.3727471947669985,0.007106782420305535,0.9271517992019653,0.0006944444437976926,20030,-0.0015593719055374544
346,-32140.812134880005,19957,7560.0,8665803,1600,0.0003866293,1e-05,-0.004416050389409065,0.9984449148178101,0.2,-5.372600471973419,0.003089782179449685,0.9270541667938232,0.0,20040,-0.0007246557067780074
346,-32140.812134880005,19968,7560.0,8670123,1601,0.0024272436,1e-05,0.0008136393735185266,0.9998511075973511,0.2,-5.372286748886109,0.0057413056987570595,0.9270277619361877,0.0021759259165264667,20050,-0.002023775819905549
346,-32185.855048420002,19981,7560.0,8674443,1602,0.0032203053,1e-05,-0.00519435852766037,0.999728262424469,0.2,-5.372228038311005,0.0039372643019305546,0.9270015954971313,0.0023379629710689187,20060,-0.002028256070884876
346,-32229.054497210003,19994,7560.0,8678763,1603,0.00046752562,1e-05,-0.0006523301126435399,0.9999040961265564,0.2,-5.372089612483978,0.005637092929100617,0.9269852638244629,0.0,20070,-0.0006743950696108559
346,-32229.054497210003,20005,7560.0,8683083,1604,0.00046733802,1e-05,-0.0019262852147221565,0.9998729228973389,0.2,-5.372379320859909,0.005490307483705692,0.927157461643219,0.0,20080,-0.0005065065603656827
346,-32269.927207400004,20019,7560.0,8687403,1605,0.0035130715,1e-05,-0.006648707669228315,0.9970385432243347,0.2,-5.372975158691406,0.0030261123465606943,0.9272212386131287,0.003125000005820766,20090,-0.00191256913384521
346,-32269.927207400004,20030,7560.0,8691723,1606,0.00039129885,1e-05,0.0007380358874797821,0.9998544454574585,0.2,-5.3728274464607235,0.005631199348135852,0.9270681142807007,0.0,20100,-0.0005844508390459024
346,-32307.825594250007,20043,7560.0,8696043,1607,0.0034290515,1e-05,-0.0030431600753217936,0.9986447095870972,0.2,-5.37229043841362,0.002497679746011272,0.927012026309967,0.003935185173759237,20110,-0.0013933452530523916
346,-32307.825594250007,20054,7560.0,8700363,1608,0.000497189,1e-05,-0.0013311116490513086,0.9998576641082764,0.2,-5.372088372707367,0.0057666051056003195,0.9269667863845825,0.0,20120,-0.0005719900568836644
346,-32352.352620540005,20067,7560.0,8704683,1609,0.0017480653,1e-05,-0.0012012721272185445,0.9997697472572327,0.2,-5.371926009654999,0.003261561202816665,0.9269295334815979,0.0004629629576811567,20130,-0.001271612523255272
346,-32392.65961618,20080,7560.0,8709003,1610,0.001017717,1e-05,-0.0028518582694232464,0.999910831451416,0.2,-5.371670389175415,0.005593057072837837,0.9268446564674377,0.0,20140,-0.0008103843149132484
346,-32392.65961618,20092,7560.0,8713323,1611,0.0017940771,1e-05,-0.00412159925326705,0.9998847842216492,0.2,-5.370982444286346,0.004587758978595957,0.9265931844711304,0.0003240740712499246,20150,-0.0015183445235406544
346,-32434.0898291,20105,7560.0,8717643,1612,0.00045167643,1e-05,-0.0033261869102716446,0.9974985718727112,0.2,-5.37074761390686,0.00248078041622648,0.9268320202827454,2.3148147738538684e-05,20160,-0.0006450884983875583
346,-32434.0898291,20116,7560.0,8721963,1613,0.00033403607,1e-05,-0.0032074349001049995,0.9998707175254822,0.2,-5.371613776683807,0.0050250417902134355,0.9269142746925354,0.0,20170,-0.0006060181229844197
346,-32475.43656622,20129,7560.0,8726283,1614,0.0022058669,1e-05,-0.003460352309048176,0.9987342357635498,0.2,-5.371363919973374,0.002529330612742342,0.9266893863677979,0.0006944444525288418,20180,-0.0012391362902150148
346,-32475.43656622,20141,7560.0,8730603,1615,0.0019137731,1e-05,-0.0008192555978894234,0.9998106360435486,0.2,-5.370459353923797,0.019838039844762533,0.9265382885932922,0.0005092592589790001,20190,-0.001357608723020487
346,-32726.086852960005,20154,7560.0,8734923,1616,0.0011912044,1e-05,0.010058440268039703,0.9671564102172852,0.2,-5.370158207416535,0.07218882064335048,0.9265753030776978,2.3148147738538684e-05,20200,-0.0011396606855990754
346,-32771.76208893001,20167,7560.0,8739243,1617,0.0030459138,1e-05,0.00050753029063344,0.996888279914856,0.2,-5.370214837789535,0.011035457992693409,0.9265284538269043,0.008148148225154727,20210,-0.002387277188923642
346,-32771.76208893001,20179,7560.0,8743563,1618,0.0002673599,1e-05,-0.002379666082561016,0.9998834133148193,0.2,-5.370238041877746,0.005666372110135853,0.9265992641448975,0.0,20220,-0.0003834205562158077
346,-32819.856885429996,20192,7560.0,8747883,1619,0.003401258,1e-05,-0.0051169320940971375,0.9969779849052429,0.2,-5.3701967060565945,0.003050008395803161,0.9264495372772217,0.003310185167356394,20230,-0.002242553382076995
346,-32819.856885429996,20203,7560.0,8752203,1620,0.00010881184,1e-05,-0.0015608200337737799,0.9998826384544373,0.2,-5.36991748213768,0.004603300752933137,0.9265753030776978,0.0,20240,-0.0003289616954445185
346,-32861.00420032,20216,7560.0,8756523,1621,0.0013351578,1e-05,-0.0016697116661816835,0.9987796545028687,0.2,-5.3704720616340635,0.0025686212495202197,0.9266282320022583,6.944444321561604e-05,20250,-0.00067277290582477
346,-32861.00420032,20228,7560.0,8760843,1622,0.0018153493,1e-05,-0.004515144042670727,0.9998846650123596,0.2,-5.370437735319138,0.00473037549527362,0.9265536665916443,0.0006481481424998492,20260,-0.0013361499462721583
346,-32900.00767293,20241,7560.0,8765163,1623,0.0025880053,1e-05,-0.006652632262557745,0.9998201727867126,0.2,-5.370143437385559,0.002782438027497847,0.9265121221542358,0.0015046296262880786,20270,-0.0015231117696585695
346,-32940.514329929996,20254,7560.0,8769483,1624,0.0011566748,1e-05,-0.0033666223753243685,0.9999192953109741,0.2,-5.369998908042907,0.004994874139083549,0.9264808297157288,0.0,20280,-0.001346107639010352
346,-32940.514329929996,20266,7560.0,8773803,1625,0.0016257762,1e-05,-0.007196252699941397,0.999899685382843,0.2,-5.369727665185929,0.004146088170818985,0.9263589382171631,0.0006249999918509275,20290,-0.0016413242703343877
346,-32983.42403129,20280,7560.0,8778123,1626,0.00077132584,1e-05,-0.0037438711151480675,0.997336745262146,0.2,-5.369228851795197,0.0024897464856621808,0.9262759685516357,0.0,20300,-0.0008363859939419349
346,-32983.42403129,20291,7560.0,8782443,1627,0.00045630365,1e-05,-0.004074228927493095,0.9998781681060791,0.2,-5.368957895040512,0.0043916607653955,0.9262210726737976,0.0,20310,-0.0007700852276588566
346,-33024.24682399,20304,7560.0,8786763,1628,0.0017650023,1e-05,-0.0003569507389329374,0.9988395571708679,0.2,-5.368934851884842,0.0025932880060281606,0.9262754917144775,0.00046296295477077365,20320,-0.0011439314251964205
346,-33024.24682399,20316,7560.0,8791083,1629,0.0006187577,1e-05,-0.0021852748468518257,0.9998877644538879,0.2,-5.368858206272125,0.004378038470167667,0.9261423349380493,0.0,20330,-0.0006973144906386342
346,-33061.74011133,20329,7560.0,8795403,1630,0.00034340465,1e-05,-0.0026904975529760122,0.9998278617858887,0.2,-5.368413788080216,0.00255807303765323,0.9261232018470764,0.0,20340,-0.000521807630304083
346,-33306.344786550006,20342,7560.0,8799723,1631,0.0006287236,1e-05,0.0062512182630598545,0.999891459941864,0.2,-5.368278729915619,0.031484924105461685,0.9260419607162476,0.0,20350,-0.000719107181734735
346,-33306.344786550006,20354,7560.0,8804043,1632,0.0021300586,1e-05,0.013234175741672516,0.9962822794914246,0.2,-5.367905998229981,0.0718076209537685,0.9259817600250244,0.0009490740747423842,20360,-0.0016645197254153477
346,-33345.435048010004,20367,7560.0,8808363,1633,0.0006410603,1e-05,-0.0027184979990124702,0.9971027970314026,0.2,-5.367360758781433,0.0025358590559335426,0.9257725477218628,0.0,20370,-0.0008351584672023459
346,-33345.435048010004,20379,7560.0,8812683,1634,0.00033411384,1e-05,-0.0031142286024987698,0.9998934268951416,0.2,-5.366822117567063,0.004108062587329186,0.9257778525352478,0.0,20380,-0.0006352623435835703
346,-33384.57683995,20392,7560.0,8817003,1635,0.0006719879,1e-05,-0.0010122524108737707,0.9989787936210632,0.2,-5.36704061627388,0.0023367807298200205,0.9258467555046082,0.0,20390,-0.0004980969213900455
346,-33384.57683995,20404,7560.0,8821323,1636,0.0004494266,1e-05,-0.002082331571727991,0.9998842477798462,0.2,-5.367056334018708,0.004977441314258613,0.9257569313049316,0.0,20400,-0.0006890108043505095
346,-33425.62023549,20417,7560.0,8825643,1637,0.00053028355,1e-05,-0.006035080645233393,0.9998316168785095,0.2,-5.366334766149521,0.0026500773688894696,0.9255136251449585,0.0,20410,-0.0008059167220682339
346,-33465.17949191,20430,7560.0,8829963,1638,0.00044451078,1e-05,-0.003422202542424202,0.999917209148407,0.2,-5.365528881549835,0.004365761519875377,0.9254160523414612,0.0,20420,-0.0005941253376387956
346,-33465.17949191,20441,7560.0,8834283,1639,0.0018030382,1e-05,-0.006010845303535461,0.9999090433120728,0.2,-5.364810955524445,0.0038022419059416277,0.925132155418396,0.0002777777757728472,20430,-0.0011650047843615396
346,-33509.132123250005,20455,7560.0,8838603,1640,0.001193946,1e-05,-0.002308484399691224,0.9969934821128845,0.2,-5.3638537406921385,0.002483476394263562,0.9250431656837463,0.0,20440,-0.0005641822340329616
346,-33509.132123250005,20466,7560.0,8842923,1641,0.0006270162,1e-05,-0.0007793795084580779,0.9998839497566223,0.2,-5.363604885339737,0.003958769506425597,0.9249993562698364,0.0,20450,-0.0008369543888536501
346,-33549.928665670006,20479,7560.0,8847243,1642,0.00079466915,1e-05,-0.003160789143294096,0.9988749027252197,0.2,-5.362964701652527,0.0023663820466026664,0.9247028827667236,2.3148147738538684e-05,20460,-0.0007636475283840594
346,-33549.928665670006,20491,7560.0,8851563,1643,0.0010474831,1e-05,-0.0038263313472270966,0.9998717308044434,0.2,-5.362212216854095,0.004483315368997864,0.924741268157959,2.3148147738538684e-05,20470,-0.0010556802774178476
346,-33591.33514523,20504,7560.0,8855883,1644,0.0010478658,1e-05,-0.003456980688497424,0.9998513460159302,0.2,-5.36245933175087,0.0023352898817392996,0.9247564077377319,2.3148147738538684e-05,20480,-0.0008015801527556099
346,-33636.067143299995,20517,7560.0,8860203,1645,0.0017834124,1e-05,-0.000656143412925303,0.9999182224273682,0.2,-5.362514525651932,0.003987516937195323,0.9248051047325134,0.00011574073869269341,20490,-0.0012424296411883695
346,-33636.067143299995,20528,7560.0,8864523,1646,0.0003307428,1e-05,-0.0021373170893639326,0.9998944401741028,0.2,-5.362486559152603,0.00428542066947557,0.9246944189071655,0.0,20500,-0.0007205687321141241
346,-33684.89448659,20541,7560.0,8868843,1647,0.00044954958,1e-05,-0.0047143734991550446,0.9967764019966125,0.2,-5.362106984853744,0.0027088824455859138,0.9246720671653748,0.0,20510,-0.000986669175776189
346,-33684.89448659,20553,7560.0,8873163,1648,0.0007032143,1e-05,0.0028140731155872345,0.9998789429664612,0.2,-5.362018495798111,0.0045061671902658414,0.9246243834495544,0.0,20520,-0.0008647669074524966
346,-33729.20953658,20566,7560.0,8877483,1649,0.0029373583,1e-05,0.0006949526141397655,0.9988622069358826,0.2,-5.361605167388916,0.002190093440003693,0.924468457698822,0.001782407410792075,20530,-0.001213299477969798
346,-33729.20953658,20577,7560.0,8881803,1650,0.0006385789,1e-05,-0.0027344718109816313,0.9998911023139954,0.2,-5.361046844720841,0.003937472685356625,0.9243938326835632,0.0,20540,-0.0007594404244383957
346,-33771.83636266,20590,7560.0,8886123,1651,0.0012262058,1e-05,-0.003982251044362783,0.9998459815979004,0.2,-5.360909730195999,0.0021912055904977023,0.9244141578674316,4.629629547707737e-05,20550,-0.0005731759913751633
346,-33810.54066649,20603,7560.0,8890443,1652,0.00046320434,1e-05,-0.003999993205070496,0.9999197721481323,0.2,-5.361131316423416,0.003873752785148099,0.9245025515556335,0.0,20560,-0.0007069786115963983
346,-33810.54066649,20615,7560.0,8894763,1653,0.002585019,1e-05,-0.007436620537191629,0.9999142289161682,0.2,-5.361123096942902,0.003423598626977764,0.9243609309196472,0.001180555549217388,20570,-0.0024035391882941404
346,-33850.76640997,20629,7560.0,8899083,1654,0.0006497171,1e-05,-0.0026599587872624397,0.9967115521430969,0.2,-5.360544240474701,0.0021191576845012603,0.9242776036262512,0.0,20580,-0.0007638303423900816
346,-33850.76640997,20640,7560.0,8903403,1655,0.00037102436,1e-05,-0.0016898519825190306,0.9998786449432373,0.2,-5.360236233472824,0.004160202894126996,0.9242041110992432,0.0,20590,-0.0007836685637644947
346,-33887.731825979994,20654,7560.0,8907723,1656,0.0010692363,1e-05,-0.0014664066256955266,0.9988516569137573,0.2,-5.359719985723496,0.0017374750066665,0.9240246415138245,6.944444321561604e-05,20600,-0.0008343263270324197
346,-33887.731825979994,20666,7560.0,8912043,1657,0.00037839534,1e-05,-0.003731818636879325,0.9998884797096252,0.2,-5.359104734659195,0.0038745655125239863,0.9239645004272461,0.0,20610,-0.0005235733096299322
346,-33706.66982083,20679,7560.0,8916363,1658,0.0036253722,1e-05,-0.008831518702208996,0.9998347163200378,0.2,-5.359032517671585,0.0022496555335237644,0.9239679574966431,0.005972222180571407,20620,-0.001813522787476729
346,-33523.98173521,20692,7560.0,8920683,1659,0.0005616811,1e-05,-0.0016679406398907304,0.9999077320098877,0.2,-5.35894193649292,0.0038419088581576944,0.9239165186882019,0.0,20630,-0.0005336113952536081
346,-33523.98173521,20704,7560.0,8925003,1660,0.0015724588,1e-05,-0.002758210990577936,0.9999108910560608,0.2,-5.358702737092972,0.0032611017260933293,0.923834502696991,0.00013888888934161515,20640,-0.0013654194254353546
346,-33332.45895983,20717,7560.0,8929323,1661,0.0011207309,1e-05,-0.0020021521486341953,0.9969825148582458,0.2,-5.358469218015671,0.001967342282296158,0.9238202571868896,9.259259095415474e-05,20650,-0.0007732950057660504
346,-33332.45895983,20729,7560.0,8933643,1662,0.00039009153,1e-05,-0.003136498387902975,0.9998754262924194,0.2,-5.358279001712799,0.004082284288597293,0.923737645149231,0.0,20660,-0.0008212002004280405
346,-33350.78577165,20742,7560.0,8937963,1663,0.0028570017,1e-05,-0.0072287824004888535,0.998866081237793,0.2,-5.357761162519455,0.0015956023067701607,0.9235645532608032,0.002569444480468519,20670,-0.0016959378303283313
346,-33350.78577165,20753,7560.0,8942283,1664,0.0006646671,1e-05,-0.0031940173357725143,0.9998843669891357,0.2,-5.357436180114746,0.003799531506956555,0.92366623878479,4.629629547707737e-05,20680,-0.0006258934248904114
346,-33366.63640993,20766,7560.0,8946603,1665,0.0005208249,1e-05,-0.004209394566714764,0.999856173992157,0.2,-5.357073503732681,0.001990531284536701,0.9232815504074097,0.0,20690,-0.0004999546092995771
346,-33383.13991541001,20779,7560.0,8950923,1666,0.0028861223,1e-05,-0.0017790977144613862,0.9998990893363953,0.2,-5.3555539608001705,0.0034143499506171793,0.9230456948280334,0.00206018517492339,20700,-0.0019808539671158365
346,-33383.13991541001,20791,7560.0,8955243,1667,0.0003302105,1e-05,-0.005037326365709305,0.9998896718025208,0.2,-5.354911142587662,0.003609755338402465,0.9230015873908997,0.0,20710,-0.0005113146650168598
346,-33401.594795900004,20804,7560.0,8959563,1668,0.00048424743,1e-05,-0.005069921724498272,0.996390700340271,0.2,-5.354758864641189,0.0018263648773427122,0.9229437112808228,0.0,20720,-0.0006770452834280987
346,-33401.594795900004,20815,7560.0,8963883,1669,0.00049492373,1e-05,-0.004478345159441233,0.9998798966407776,0.2,-5.354343861341476,0.003207304803072475,0.9228098392486572,0.0,20730,-0.0009510099433956587
346,-33418.56132189,20828,7560.0,8968203,1670,0.0025438024,1e-05,-0.0038386043161153793,0.9988665580749512,0.2,-5.353618997335434,0.0013956843846244737,0.9226003885269165,0.0011805555550381541,20740,-0.0015293022414101798
346,-33418.56132189,20839,7560.0,8972523,1671,0.0008739185,1e-05,0.00010120647493749857,0.9998690485954285,0.2,-5.353282558917999,0.0038401517784222962,0.9227194786071777,2.3148147738538684e-05,20750,-0.0008066302127949461
346,-33221.128725560004,20852,7560.0,8976843,1672,0.0003433692,1e-05,-0.004498833790421486,0.9998560547828674,0.2,-5.353566062450409,0.0019203252348233945,0.9226570129394531,0.0,20760,-0.00045469643155371386
346,-33238.86946791,20866,7560.0,8981163,1673,0.00048021998,1e-05,-0.0033077176194638014,0.9998910427093506,0.2,-5.35314793586731,0.003657749909325503,0.9225515127182007,0.0,20770,-0.0007032893233931914
346,-33238.86946791,20878,7560.0,8985483,1674,0.00066084514,1e-05,-0.007279384881258011,0.9998503923416138,0.2,-5.352905583381653,0.0035205571708502247,0.9225777387619019,0.0,20780,-0.0009253010577089715
346,-33254.34524804,20891,7560.0,8989803,1675,0.00019509715,1e-05,-0.003666684729978442,0.9964950084686279,0.2,-5.352787494659424,0.0017667376523604617,0.9224541187286377,0.0,20790,-0.0005164251097312889
346,-33254.34524804,20903,7560.0,8994123,1676,0.0008612045,1e-05,-0.005732386838644743,0.99983149766922,0.2,-5.352392756938935,0.00366776563168969,0.922425389289856,0.0,20800,-0.0008566435904670877
346,-33270.40897106,20917,7560.0,8998443,1677,0.0008045578,1e-05,-0.00044157198863103986,0.9989607334136963,0.2,-5.3521660447120665,0.0013847981463186443,0.9223269820213318,0.0,20810,-0.0006667782709987747
346,-33270.40897106,20928,7560.0,9002763,1678,0.0002854581,1e-05,-0.0031413480173796415,0.9998530745506287,0.2,-5.3521010220050815,0.0037292004824848847,0.9224498271942139,0.0,20820,-0.0005443228757054053
346,-33071.20241833,20941,7560.0,9007083,1679,0.00042418222,1e-05,-0.00410724151879549,0.9998559355735779,0.2,-5.352575182914734,0.0019661422236822547,0.9224891066551208,0.0,20830,-0.000682583367109113
346,-33085.583347060005,20954,7560.0,9011403,1680,0.00036686598,1e-05,-0.0028379163704812527,0.9998784065246582,0.2,-5.352547931671142,0.003342172972043045,0.9224416613578796,0.0,20840,-0.0006994151897931733
346,-33085.583347060005,20966,7560.0,9015723,1681,0.00026356097,1e-05,-0.001165692345239222,0.9998496174812317,0.2,-5.352597934007645,0.003097921592416242,0.92254638671875,0.0,20850,-0.00034171016531761025
346,-33096.67530535001,20979,7560.0,9020043,1682,0.0011930346,1e-05,-0.006862107198685408,0.9956721663475037,0.2,-5.352825164794922,0.0016220992969465443,0.9225226640701294,4.629629547707737e-05,20860,-0.001175547031142976
346,-33096.67530535001,20991,7560.0,9024363,1683,0.00053734455,1e-05,-0.0007110490696504712,0.9997954368591309,0.2,-5.352574193477631,0.0037589995277812704,0.9224199652671814,0.0,20870,-0.0005847623428812121
346,-32890.52717861,21003,7560.0,9028683,1684,0.0003819995,1e-05,-0.004360698163509369,0.9987814426422119,0.2,-5.3519859373569485,0.001478814439906273,0.9222598671913147,0.0,20880,-0.0006189129579704022
346,-32890.52717861,21015,7560.0,9033003,1685,0.0011346699,1e-05,-0.002670683665201068,0.9998429417610168,0.2,-5.351635444164276,0.003713066439377144,0.9222970604896545,0.0001388888864312321,20890,-0.0008949947215872945
346,-32905.57279941,21028,7560.0,9037323,1686,0.00055953173,1e-05,-0.003600182943046093,0.999860942363739,0.2,-5.351712036132812,0.0016601431983872318,0.9222710132598877,0.0,20900,-0.0008833566705507944
346,-32916.32102725,21041,7560.0,9041643,1687,0.003459128,1e-05,-0.0011670705862343311,0.9998490810394287,0.2,-5.351557749509811,0.003524676460074261,0.922225832939148,0.002847222215496004,20910,-0.0021615162470029594
346,-32916.32102725,21053,7560.0,9045963,1688,0.00037833463,1e-05,-0.0026375511661171913,0.9998353123664856,0.2,-5.3513307809829715,0.0029518704221118243,0.9221818447113037,6.944444321561604e-05,20920,-0.0006625042578791484
346,-32921.51850584,21065,7560.0,9050283,1689,0.00082136306,1e-05,-0.0017293678829446435,0.9955654740333557,0.2,-5.3510448932647705,0.0016302261501550674,0.922095775604248,0.0,20930,-0.0009963884565511061
346,-32921.51850584,21077,7560.0,9054603,1690,0.0014366064,1e-05,-0.008332425728440285,0.9998028874397278,0.2,-5.350659376382827,0.003322423333884217,0.9219908714294434,0.00018518518190830947,20940,-0.0015633774870953854
346,-32932.66446076,21090,7560.0,9058923,1691,0.0012042745,1e-05,-0.004527469165623188,0.9989973902702332,0.2,-5.35021362900734,0.0012552817002870142,0.921894907951355,2.3148147738538684e-05,20950,-0.0009838325397898862
346,-32932.66446076,21102,7560.0,9063243,1692,0.00094113813,1e-05,-0.008579578250646591,0.9998299479484558,0.2,-5.349663436412811,0.0029766269261017443,0.9217190146446228,9.259259386453777e-05,20960,-0.0008973497355482696
346,-32727.16190725,21115,7560.0,9067563,1693,0.0033121398,1e-05,-0.004092140588909388,0.9998605847358704,0.2,-5.3493378281593325,0.0014795059993048198,0.9217725992202759,0.0040972222079290075,20970,-0.001861402061676104
346,-32740.67243245,21128,7560.0,9071883,1694,0.0012814766,1e-05,-0.0021345005370676517,0.999830961227417,0.2,-5.349403637647629,0.0032873991993255915,0.9217426180839539,6.944444321561604e-05,20980,-0.000997657765013127
346,-32740.67243245,21139,7560.0,9076203,1695,0.0020934865,1e-05,-0.007620981894433498,0.9998248815536499,0.2,-5.349005109071731,0.0025246855308068915,0.9215837121009827,0.0012962962879100814,20990,-0.0019956127579764615
346,-32756.6951877,21153,7560.0,9080523,1696,0.0025188515,1e-05,-0.008804809302091599,0.9951255917549133,0.2,-5.34839688539505,0.0016325356511515566,0.9214795231819153,0.0010185185092268512,21000,-0.0016547977204451447
346,-32756.6951877,21164,7560.0,9084843,1697,0.00061613,1e-05,-0.004078923724591732,0.9997727870941162,0.2,-5.348159950971604,0.002905832963006105,0.9214932918548584,0.0,21010,-0.000613792824119308
346,-32777.999298740004,21177,7560.0,9089163,1698,0.0039158175,1e-05,-0.007260501384735107,0.9988812208175659,0.2,-5.348326259851456,0.0014879582347930409,0.9215347766876221,0.005578703657374717,21020,-0.0019319304204130194
346,-32777.999298740004,21188,7560.0,9093483,1699,0.00031792687,1e-05,-0.004485306330025196,0.9998176693916321,0.2,-5.348263728618622,0.0032865432265680285,0.9214529395103455,0.0,21030,-0.0005285466508383241
346,-32802.04716321,21201,7560.0,9097803,1700,0.00040687065,1e-05,-0.0052828663028776646,0.9998534917831421,0.2,-5.348065102100373,0.0015693261957494542,0.9214861392974854,0.0,21040,-0.000706430813612835
346,-32822.43447835,21215,7560.0,9102123,1701,0.0010955862,1e-05,-0.0060379356145858765,0.9998205900192261,0.2,-5.3479938268661495,0.0030850818671751767,0.9213649034500122,0.00025462962803430856,21050,-0.0010669736745314129
346,-32822.43447835,21226,7560.0,9106443,1702,0.00092626293,1e-05,-0.004191082436591387,0.9997811317443848,0.2,-5.3475963294506075,0.0027813786335173065,0.9213556051254272,0.0,21060,-0.00064409899648461
346,-32843.810683879994,21240,7560.0,9110763,1703,0.0020545844,1e-05,-0.005553129129111767,0.9947987198829651,0.2,-5.347694534063339,0.0016324098090990447,0.9213978052139282,0.000370370369637385,21070,-0.0012222354267207081
346,-32843.810683879994,21252,7560.0,9115083,1704,0.0005990139,1e-05,-0.0033764205873012543,0.9997442960739136,0.2,-5.347580170631408,0.003119586023967713,0.9212703704833984,0.0,21080,-0.0010944716743966243
346,-32862.90089356,21265,7560.0,9119403,1705,0.0019039366,1e-05,-0.006139091216027737,0.9990884065628052,0.2,-5.346881365776062,0.001318560574145522,0.9210956692695618,0.0009027777705341578,21090,-0.0013568611646757045
346,-32862.90089356,21277,7560.0,9123723,1706,0.0009678047,1e-05,-0.00270328251644969,0.9998161196708679,0.2,-5.346501833200454,0.002706607666914351,0.9211412668228149,0.0,21100,-0.0008789411424336091
346,-32888.25804993,21290,7560.0,9128043,1707,0.0019741233,1e-05,-0.005256647244095802,0.9998335838317871,0.2,-5.3469810605049135,0.0017233137783478013,0.9212943315505981,0.001412037035333924,21110,-0.0013166991633438486
346,-32916.64762631,21303,7560.0,9132363,1708,0.000119310476,1e-05,-0.002222564071416855,0.999803900718689,0.2,-5.347507625818253,0.002891556912800297,0.9213958382606506,0.0,21120,-0.0003894114741379795
346,-32916.64762631,21315,7560.0,9136683,1709,0.0010278632,1e-05,-0.004519422072917223,0.999727725982666,0.2,-5.347619515657425,0.0029912305428297257,0.9213112592697144,4.629629547707737e-05,21130,-0.000857936165773987
346,-32942.77293335,21328,7560.0,9141003,1710,0.00026454913,1e-05,-0.0025946032255887985,0.9953175783157349,0.2,-5.34711987376213,0.0016298296352033504,0.9211974143981934,0.0,21140,-0.00044297999649962617
346,-32942.77293335,21340,7560.0,9145323,1711,0.00089126505,1e-05,-0.006852657999843359,0.9997217655181885,0.2,-5.346975618600846,0.0029869182384572924,0.9212651252746582,0.0,21150,-0.0008742948392602701
346,-32973.54891181,21353,7560.0,9149643,1712,0.0026492903,1e-05,0.0007574511109851301,0.9990736246109009,0.2,-5.3466738104820255,0.0013914751063566655,0.9209972023963928,0.0012037036998663098,21160,-0.0017364631845339317
346,-32973.54891181,21364,7560.0,9153963,1713,0.00075936096,1e-05,-0.0013270869385451078,0.9997800588607788,0.2,-5.345795154571533,0.0032000246603274716,0.9209133982658386,0.0,21170,-0.0009827239443393587
346,-33001.2857106,21377,7560.0,9158283,1714,0.0011989642,1e-05,-0.004626045003533363,0.9998409748077393,0.2,-5.345273834466934,0.0016744768057833427,0.9207277297973633,2.3148147738538684e-05,21180,-0.0008716935374308843
346,-33031.70941209,21391,7560.0,9162603,1715,0.000708994,1e-05,-0.001498622470535338,0.9997970461845398,0.2,-5.344830578565597,0.0027000467365724035,0.9207701683044434,0.0,21190,-0.000779785774919517
346,-33031.70941209,21402,7560.0,9166923,1716,9.6547374e-05,1e-05,-0.0018166897352784872,0.9997137188911438,0.2,-5.344979459047318,0.0027751354253268802,0.9207329154014587,0.0,21200,-0.00019728796849121099
346,-33057.97533576,21415,7560.0,9171243,1717,0.004107993,1e-05,-0.00756464060395956,0.995183527469635,0.2,-5.344497323036194,0.0018388906100881286,0.9205622673034668,0.005995370403979905,21210,-0.0020493418093882
