rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/approx_kl
-5727.363177820001,7560.0,300,3767040,276,7933,-0.026177717372775078,-0.8574888671769036,0.9998449087142944,0.00031262544781418035,0.09239583333333333,0.2,0.3799978196620941,5e-05,4344,-0.0037088051959182377,0.007352697
-5726.72122318,7560.0,300,3775680,277,7962,-0.006344830617308617,-0.8439104512002733,0.9998498558998108,0.0003259906768734153,0.09501157407407407,0.2,0.3793718218803406,5e-05,4354,-0.0030724858766835597,0.008987229
-5725.800934,7560.0,300,3784320,278,7990,0.00582243362441659,-0.8292832796220426,0.999845564365387,0.00033492782943843243,0.09265046296296296,0.2,0.3783207833766937,5e-05,4364,-0.0032146445642811834,0.007694216
-5724.894305589999,7560.0,300,3792960,279,8019,-0.013566992245614529,-0.8161975259251065,0.9998255968093872,0.0003179365520379549,0.09149305555555555,0.2,0.3771215081214905,5e-05,4374,-0.0016353324335068465,0.008333632
-5723.2320427899995,7560.0,300,3801600,280,8049,-0.020901575684547424,-0.8112734416237584,0.9998278021812439,0.000367366344079427,0.09738425925925925,0.2,0.3769054114818573,5e-05,4384,-0.002189567278622201,0.007674217
-5721.398321989999,7560.0,300,3810240,281,8078,0.0002596221165731549,-0.8013989147875044,0.9998798966407776,0.0003188523402786814,0.0954861111111111,0.2,0.37600576877593994,5e-05,4394,-0.001118161440740719,0.008217499
-5720.49355426,7560.0,300,3818880,282,8106,0.009032068774104118,-0.7846653759921038,0.9998674392700195,0.0002267320602846599,0.1006712962962963,0.2,0.3743807077407837,5e-05,4404,-0.004220186312924381,0.009109958
-5720.18347688,7560.0,300,3827520,283,8134,0.010542366653680801,-0.782014503788065,0.9998676776885986,0.00017498753926095862,0.09219907407407407,0.2,0.3752647638320923,5e-05,4414,-0.0018905924360647247,0.008479942
-5719.3106944500005,7560.0,300,3836160,284,8162,0.003638062858954072,-0.773217564203121,0.9998692870140076,0.00018620734860262558,0.0724074074074074,0.2,0.37348273396492004,5e-05,4424,-0.000715230904278104,0.0064125545
-5718.99038314,7560.0,300,3844800,285,8191,0.0021454738453030586,-0.7623783358379647,0.9998685717582703,0.00021029584896395035,0.08087962962962963,0.2,0.3734927773475647,5e-05,4434,-0.0012102692475956347,0.0064796004
-5718.319660370001,7560.0,300,3853440,286,8219,0.04013805091381073,-0.7485442084736295,0.9998548030853271,0.00020421869442173004,0.0803125,0.2,0.3709068298339844,5e-05,4444,-0.0005753961833262885,0.0072218613
-5718.603189320001,7560.0,300,3862080,287,8249,-0.017091434448957443,-0.7302463292192529,0.9998810887336731,0.00021159680028816824,0.09953703703703703,0.2,0.37149637937545776,5e-05,4454,-0.004076219487728344,0.008452602
-5718.954571760001,7560.0,300,3870720,288,8277,0.008904085494577885,-0.7213012104122727,0.9998840093612671,0.0002767326588056878,0.0965162037037037,0.2,0.3710438907146454,5e-05,4464,-0.0033021233782724096,0.009102214
-5719.232454399999,7560.0,300,3879360,289,8306,0.009301874786615372,-0.7075277988115947,0.9998743534088135,0.00021665251358946855,0.07888888888888888,0.2,0.3680228590965271,5e-05,4474,-0.0015159579287110656,0.0068245158
-5718.429838800001,7560.0,300,3888000,290,8334,-0.001097311731427908,-0.6937018899122874,0.9998730421066284,0.00023418096686967786,0.07851851851851852,0.2,0.36771607398986816,5e-05,4484,-0.0014032706654527121,0.0066493917
-5717.89868595,7560.0,300,3896640,291,8362,0.02425636723637581,-0.6718112554373564,0.999895453453064,0.00023995056441452578,0.09807870370370371,0.2,0.3649725914001465,5e-05,4494,-0.003331018109564428,0.008570883
-5718.17531935,7560.0,300,3905280,292,8390,-0.022254744544625282,-0.6557148316171434,0.9998734593391418,0.00032284729328778297,0.10484953703703703,0.2,0.36564549803733826,5e-05,4504,-0.0024457516759220097,0.0080228485
-5718.28982036,7560.0,300,3913920,293,8419,-0.003458058927208185,-0.643784131694723,0.9998540878295898,0.0002658377053578281,0.0872337962962963,0.2,0.36429834365844727,5e-05,4514,-0.0017804186739441422,0.00837097
-5716.87656311,7560.0,300,3922560,294,8449,-0.0038547853473573923,-0.6260170181150789,0.9998857975006104,0.00028978067594127627,0.09542824074074074,0.2,0.36350151896476746,5e-05,4524,-0.0020000183839281953,0.008432136
-5716.572239409999,7560.0,300,3931200,295,8477,-0.006981662940233946,-0.6175621556794202,0.9998947978019714,0.0003333661242235124,0.1055787037037037,0.2,0.3628663420677185,5e-05,4534,-0.002108009910831849,0.008565108
-5714.115793720001,7560.0,300,3939840,296,8506,0.0015299511142075062,-0.6004166288729067,0.9998735785484314,0.0002575153853535152,0.08857638888888889,0.2,0.36111119389533997,5e-05,4544,-0.0024438537488243096,0.0076034265
-5710.170745600001,7560.0,300,3948480,297,8534,0.03552999719977379,-0.5889915944911815,0.9996959567070007,0.0009234907271349113,0.10575231481481481,0.2,0.36123329401016235,5e-05,4554,-0.0009064920531171891,0.008479386
-5706.38200887,7560.0,300,3957120,298,8563,-0.008143539540469646,-0.5870840120757068,0.9996647834777832,0.0012998990140665597,0.10340277777777777,0.2,0.3608836531639099,5e-05,4564,-0.002007082845256836,0.008000893
-5704.42623929,7560.0,300,3965760,299,8591,0.011951577849686146,-0.5807250693992332,0.999779462814331,0.0006718455782673253,0.10003472222222222,0.2,0.36143574118614197,5e-05,4574,-0.0033737981300456105,0.0086818375
-5700.43816568,7560.0,300,3974400,300,8620,-3.126086085103452e-06,-0.5824231794145373,0.9997331500053406,0.0006885951581406752,0.09614583333333333,0.2,0.36125537753105164,5e-05,4584,-0.0014448642675523404,0.008152301
-5696.809529680001,7560.0,300,3983040,301,8650,-0.00036135665141046047,-0.5773307836938787,0.9997929930686951,0.0008453318765020446,0.10461805555555556,0.2,0.3603745698928833,5e-05,4594,-0.0015301189752709534,0.008741209
-5696.60536788,7560.0,300,3991680,302,8678,-0.005586524959653616,-0.5635897856730002,0.9999113082885742,0.0004101033707869377,0.08474537037037037,0.2,0.36046454310417175,5e-05,4604,-0.0017961021771447526,0.00872108
-5696.02573791,7560.0,300,4000320,303,8707,0.030353855341672897,-0.5519875586032867,0.999897837638855,0.00024006978508960282,0.08155092592592593,0.2,0.3597928285598755,5e-05,4614,-0.001915228389100068,0.007512226
-5694.71640407,7560.0,300,4008960,304,8735,0.003743888344615698,-0.5298225653171539,0.9999054670333862,0.00021356248563312907,0.09487268518518518,0.2,0.3572598397731781,5e-05,4624,-0.0017235802608990558,0.0074168593
-5693.3634098699995,7560.0,300,4017600,305,8763,-0.00949943158775568,-0.5087455270908497,0.9999154806137085,0.00019610728094347803,0.10945601851851852,0.2,0.35680538415908813,5e-05,4634,-0.0036265743958453335,0.009509524
-5692.039851829999,7560.0,300,4026240,306,8791,0.013002358376979828,-0.4930362426793134,0.999913215637207,0.0002057988069659418,0.10409722222222222,0.2,0.3546754717826843,5e-05,4644,-0.002504786604549736,0.008493957
-5689.697177509999,7560.0,300,4034880,307,8819,0.003801005892455578,-0.47334055176487677,0.9999039769172668,0.0001858663803135709,0.09418981481481481,0.2,0.35361745953559875,5e-05,4654,-0.001950633822146941,0.008196175
-5685.8829398299995,7560.0,300,4043520,308,8850,0.015899162739515305,-0.460067574094843,0.9997893571853638,0.0012539411890234247,0.11381944444444445,0.2,0.35293048620224,5e-05,4664,-0.0038536829549681256,0.008785878
-5682.58382704,7560.0,300,4052160,309,8879,-0.02691764384508133,-0.4519368968186555,0.9998837113380432,0.0006421148348211621,0.10862268518518518,0.2,0.35228636860847473,5e-05,4674,-0.0015887582117553663,0.009502614
-5679.71584485,7560.0,300,4060800,310,8908,-0.010912960395216942,-0.4463989347881741,0.9998325705528259,0.0004549002080737544,0.09859953703703704,0.2,0.35253816843032837,5e-05,4684,-0.00048077783029940393,0.00888088
-5676.421281710001,7560.0,300,4069440,311,8936,-0.02182413451373577,-0.4408945087591807,0.9998517036437988,0.0005267310476672181,0.10690972222222223,0.2,0.3524301052093506,5e-05,4694,3.932134610497289e-05,0.008836027
-5672.666443780001,7560.0,300,4078080,312,8965,0.004724386613816023,-0.43751789512457673,0.999872624874115,0.00048675506719586406,0.09892361111111111,0.2,0.35285475850105286,5e-05,4704,-0.002204871173189194,0.007870508
-5669.595910690001,7560.0,300,4086720,313,8993,-0.012521863915026188,-0.4324912973244985,0.9999021887779236,0.0004025994592100485,0.10922453703703704,0.2,0.3520505726337433,5e-05,4714,-0.002306960189577054,0.008508186
-5663.484696800001,7560.0,300,4095360,314,9021,0.011058569885790348,-0.4212250687457897,0.999893844127655,0.00033530466183610434,0.11258101851851852,0.2,0.349972665309906,5e-05,4724,-0.003271565763969664,0.01013323
-5653.646418310001,7560.0,300,4104000,315,9052,0.007087762001901865,-0.4010763740539551,0.9998515844345093,0.0004134401674403947,0.0966550925925926,0.2,0.3484712839126587,5e-05,4734,-0.001228578927219604,0.008256171
-5650.700074930001,7560.0,300,4112640,316,9080,-0.014352058991789818,-0.38441405985090465,0.9999302625656128,0.00034843176461031865,0.10540509259259259,0.2,0.34645071625709534,5e-05,4744,-0.0018107804593940576,0.008385966
-5645.654408340002,7560.0,300,4121280,317,9108,-0.01035313494503498,-0.3671994055642022,0.9998931884765625,0.0003149672378505649,0.11194444444444444,0.2,0.3456031084060669,5e-05,4754,-0.0016335668613168377,0.008879699
-5640.989082490002,7560.0,300,4129920,318,9136,-0.036045342683792114,-0.36239092597255,0.9998891949653625,0.00031710512195584465,0.10721064814814815,0.2,0.34707823395729065,5e-05,4764,-0.0013035549897769535,0.007966932
-5635.064924150001,7560.0,300,4138560,319,9165,-0.02399073913693428,-0.3621874386292917,0.9998734593391418,0.0007071863458259031,0.11076388888888888,0.2,0.3471584618091583,5e-05,4774,-0.003521868451325982,0.009487472
-5630.96428374,7560.0,300,4147200,320,9194,0.005097884684801102,-0.3575614060295953,0.999843955039978,0.000705939838134563,0.10559027777777778,0.2,0.3468511700630188,5e-05,4784,-0.0019078065082430839,0.009628917
-5625.80813642,7560.0,300,4155840,321,9223,0.017757313326001167,-0.3593796860730207,0.9998650550842285,0.00048572713867071324,0.11170138888888889,0.2,0.34743639826774597,5e-05,4794,-0.0005792401754297316,0.010364539
-5614.04625822,7560.0,300,4164480,322,9253,0.005412568803876638,-0.3576124377603884,0.9998866319656372,0.00039861517942713196,0.10121527777777778,0.2,0.3470914959907532,5e-05,4804,-0.0018500523727939084,0.009678369
-5599.5648635200005,7560.0,300,4173120,323,9281,-0.035255562514066696,-0.35616065360881666,0.9999250769615173,0.0004452154182837586,0.1084375,0.2,0.34751006960868835,5e-05,4814,-0.0016007979971322196,0.008798597
-5594.216396989999,7560.0,300,4181760,324,9309,-0.0094903614372015,-0.3634624562440095,0.9998905658721924,0.00042592631605522775,0.10366898148148149,0.2,0.34877824783325195,5e-05,4824,-0.0021637453628634965,0.008922451
-5590.392406510002,7560.0,300,4190400,325,9337,-0.02618143893778324,-0.3709044814109802,0.999905526638031,0.0003217271880809373,0.10586805555555556,0.2,0.3490096628665924,5e-05,4834,-0.0009943992132321,0.007929146
-5587.23591008,7560.0,300,4199040,326,9366,0.005397629924118519,-0.36710688493869925,0.9998785257339478,0.000504377199168731,0.11252314814814815,0.2,0.34758928418159485,5e-05,4844,-0.0026670546643435956,0.009788531
-5574.1066263500015,7560.0,300,4207680,327,9395,0.032586053013801575,-0.3692272917429606,0.9998303651809692,0.00042266134745053325,0.10207175925925926,0.2,0.3491148054599762,5e-05,4854,-0.001356208245097487,0.008585635
-5571.47448315,7560.0,300,4216320,328,9423,-0.021194707602262497,-0.37647408423600376,0.99986332654953,0.00042124550887685336,0.10135416666666666,0.2,0.3494289219379425,5e-05,4864,-0.0009150067396048043,0.010221451
-5564.337191489999,7560.0,300,4224960,329,9454,-0.03311741724610329,-0.37530843240243417,0.9998514652252197,0.00034841564777673707,0.10458333333333333,0.2,0.3505045473575592,5e-05,4874,-0.001493532860789586,0.010859673
-5561.259403919999,7560.0,300,4233600,330,9482,-0.010766900144517422,-0.375619280161681,0.9998895525932312,0.00039338974470781436,0.09417824074074074,0.2,0.3514176309108734,5e-05,4884,-0.0016417031143619507,0.0069061927
-5557.9799282999975,7560.0,300,4242240,331,9510,-0.014636563137173653,-0.3801224927549009,0.9998788237571716,0.0003008190472394711,0.11574074074074074,0.2,0.3516187071800232,5e-05,4894,-0.0038369598497498643,0.0084518
-5544.473066989998,7560.0,300,4250880,332,9539,-0.027609510347247124,-0.3866036973176179,0.9998800158500671,0.0002931105692362137,0.09652777777777778,0.2,0.35244467854499817,5e-05,4904,-0.0006823817670724734,0.008948525
-5539.926775169998,7560.0,300,4259520,333,9567,-0.016060637310147285,-0.3885128157227128,0.9998741149902344,0.0003619394721506439,0.1177662037037037,0.2,0.3523191511631012,5e-05,4914,-0.0011737015253553789,0.00869014
-5536.69261022,7560.0,300,4268160,334,9596,-0.024972444400191307,-0.3901210587112992,0.9998867511749268,0.00024053533361573635,0.10375,0.2,0.3529820442199707,5e-05,4924,-0.0022245803264107694,0.008182576
-5534.27878253,7560.0,300,4276800,335,9624,0.0006434735842049122,-0.3921414512175101,0.9998896718025208,0.0002902955583542482,0.10591435185185186,0.2,0.35328370332717896,5e-05,4934,-0.002392244544915027,0.009017289
-5528.164055359999,7560.0,300,4285440,336,9654,-0.01713036559522152,-0.39117608503059104,0.9998282194137573,0.0005039254280941181,0.10627314814814814,0.2,0.3544268012046814,5e-05,4944,-0.002009236255005278,0.0089364825
-5525.6661454099985,7560.0,300,4294080,337,9683,0.0061180624179542065,-0.38438304742177326,0.9999279975891113,0.0003136875895681981,0.10490740740740741,0.2,0.3529922068119049,5e-05,4954,-0.0005712375965797239,0.008151965
-5524.359692429999,7560.0,300,4302720,338,9711,0.020176962018013,-0.37840613435815884,0.9999049305915833,0.00022804506694363362,0.10880787037037037,0.2,0.3532772362232208,5e-05,4964,-0.001694073122408655,0.008517073
-5522.90241006,7560.0,300,4311360,339,9739,-0.012674102559685707,-0.3790359893551579,0.9998996257781982,0.000217425712512017,0.09842592592592593,0.2,0.3538241982460022,5e-05,4974,-0.0013275693008607185,0.008698806
-5521.26178692,7560.0,300,4320000,340,9767,-0.010271607898175716,-0.37428436111520835,0.9998993873596191,0.00023349414611907883,0.11302083333333333,0.2,0.35352370142936707,5e-05,4984,-0.0018836979614570736,0.009336977
-5520.68556924,7560.0,300,4328640,341,9796,0.007014131173491478,-0.3605005560980903,0.9999039769172668,0.00025542577775249136,0.11100694444444445,0.2,0.3523802161216736,5e-05,4994,-0.001223646952184262,0.009619338
-5521.165474920001,7560.0,300,4337280,342,9825,0.008454046212136745,-0.34482443297350845,0.9999080896377563,0.0001991365731346714,0.10292824074074074,0.2,0.3515503406524658,5e-05,5004,-0.0018059519105763347,0.009064827
-5519.594150329999,7560.0,300,4345920,343,9855,0.01737038604915142,-0.3478516055036474,0.9998852014541626,0.00026317463446671525,0.115625,0.2,0.35168537497520447,5e-05,5014,-0.0038005406378457942,0.009942878
-5519.450145759999,7560.0,300,4354560,344,9883,-0.024903638288378716,-0.35362366323117855,0.9999465942382812,0.0002993030569524746,0.11126157407407407,0.2,0.351677805185318,5e-05,5024,-0.0011335579216204307,0.008530161
-5518.46029646,7560.0,300,4363200,345,9912,0.010212915949523449,-0.3451953535609775,0.9999181032180786,0.00024971464096947953,0.09949074074074074,0.2,0.35047733783721924,5e-05,5034,-0.0012891219383864491,0.007749667
-5514.54395336,7560.0,300,4371840,346,9940,-0.007332617416977882,-0.34404798048513907,0.9999092817306519,0.00021695291545862952,0.11130787037037038,0.2,0.3502250909805298,5e-05,5044,-0.0036397381861590678,0.009531858
-5510.24424275,7560.0,300,4380480,347,9969,0.017349310219287872,-0.34818999661339656,0.9999014735221863,0.0002080475175925703,0.11120370370370371,0.2,0.3499986231327057,5e-05,5054,-0.003314359034066675,0.010014069
-5509.09613729,7560.0,300,4389120,348,9997,0.005295547191053629,-0.3398542289380674,0.9998860359191895,0.0002077592723448847,0.10407407407407407,0.2,0.3497789800167084,5e-05,5064,-0.0018764554892011262,0.0087874485
-5505.27216245,7560.0,300,4397760,349,10025,0.004401994403451681,-0.3240788831534209,0.9998853206634521,0.0002580323988836931,0.10091435185185185,0.2,0.34842753410339355,5e-05,5074,-0.0019153179633603604,0.009270408
-5487.926817250001,7560.0,300,4406400,350,10055,-0.015918588265776634,-0.3092871673901876,0.9998273253440857,0.00020662132676483856,0.10292824074074074,0.2,0.34666159749031067,5e-05,5084,-0.0009862284771063263,0.00875922
-5486.97091001,7560.0,300,4415040,351,10084,0.01058498490601778,-0.29540393935309517,0.999893069267273,0.000361250176636666,0.10685185185185185,0.2,0.34569934010505676,5e-05,5094,-0.0007622451559399013,0.01011612
-5486.6748210999995,7560.0,300,4423680,352,10112,0.00665505975484848,-0.28400120743998775,0.999870240688324,0.00024121637354794615,0.10069444444444445,0.2,0.34496864676475525,5e-05,5104,-0.0006112089144341923,0.0076628667
-5486.02053985,7560.0,300,4432320,353,10141,-0.009953925386071205,-0.2871011843504729,0.9998770356178284,0.00022544318798248207,0.10434027777777778,0.2,0.34637147188186646,5e-05,5114,-0.0031706514254350353,0.008576764
-5485.985661919999,7560.0,300,4440960,354,10170,-0.028918489813804626,-0.29786624528743605,0.9998425841331482,0.0003818135246412432,0.09789351851851852,0.2,0.34798625111579895,5e-05,5124,-0.00021481554731036777,0.0076211975
-5471.8783652600005,7560.0,300,4449600,355,10198,0.002057415898889303,-0.2963689676920573,0.9997634291648865,0.0004478951743685347,0.10622685185185185,0.2,0.34634929895401,5e-05,5134,-0.002481769518236871,0.0091466075
-5474.10104393,7560.0,300,4458240,356,10226,0.0007091201841831207,-0.2981701077355279,0.9996536374092102,0.0006100947812147853,0.10016203703703704,0.2,0.34781596064567566,5e-05,5144,-0.002543502053659823,0.008993387
-5473.38524758,7560.0,300,4466880,357,10257,0.018740126863121986,-0.2985805658057884,0.9996969699859619,0.000519959099582155,0.0999537037037037,0.2,0.3462318181991577,5e-05,5154,-0.003224330627945838,0.009010797
-5471.1622016599995,7560.0,300,4475520,358,10285,-0.008019888773560524,-0.2988337623631513,0.9998384714126587,0.0005095927736827569,0.10606481481481482,0.2,0.3463224768638611,5e-05,5164,-0.0011146528189311976,0.008562693
-5471.494422879999,7560.0,300,4484160,359,10313,0.006271385587751865,-0.31540029825987637,0.9997842907905579,0.00037881237353387946,0.11405092592592593,0.2,0.3478983938694,5e-05,5174,-0.002483760784552605,0.009420137
-5473.01664219,7560.0,300,4492800,360,10341,-0.020469125360250473,-0.3201434028590167,0.9996774196624756,0.000579227750422433,0.0869212962962963,0.2,0.3468745946884155,5e-05,5184,-0.002484955715394958,0.008536534
-5471.059891229998,7560.0,300,4501440,361,10370,-0.02763095311820507,-0.3193508803402936,0.9997302889823914,0.0005670033057146982,0.11340277777777778,0.2,0.34782540798187256,5e-05,5194,-0.004653891431409176,0.009924672
-5468.52379185,7560.0,300,4510080,362,10399,0.005042677745223045,-0.31928289854968034,0.999737560749054,0.00036467986384027256,0.10173611111111111,0.2,0.3470732271671295,5e-05,5204,-0.00027466540017889604,0.008749856
-5466.633747279999,7560.0,300,4518720,363,10427,0.02367544174194336,-0.32277203533384535,0.9996502995491028,0.0005538629874515916,0.10050925925925926,0.2,0.3475492596626282,5e-05,5214,-0.0001292727334010932,0.008265968
-5468.45287005,7560.0,300,4527360,364,10457,-0.0020363510120660067,-0.3268762124909295,0.9995328783988953,0.0008255523985415628,0.09180555555555556,0.2,0.3470844030380249,5e-05,5224,-0.0009002241919989939,0.008596248
-5465.051990229999,7560.0,300,4536000,365,10485,0.006842080969363451,-0.3233583426475525,0.9997994899749756,0.0010271247345264311,0.10140046296296296,0.2,0.34672462940216064,5e-05,5234,-0.0025247781120102714,0.008121888
-5465.409163569999,7560.0,300,4544640,366,10514,-0.012617985717952251,-0.3131549932338573,0.9997759461402893,0.0008446598427878969,0.11356481481481481,0.2,0.3462899625301361,5e-05,5244,-0.0020761637381036526,0.0088670375
-5461.887462629999,7560.0,300,4553280,367,10542,-0.02957058697938919,-0.31395881317279956,0.9997003674507141,0.0005125068699083015,0.0935300925925926,0.2,0.3469155430793762,5e-05,5254,-0.0017652133208940978,0.0076715653
-5461.774628069999,7560.0,300,4561920,368,10570,0.0006216054316610098,-0.3212440405951606,0.9996318817138672,0.00041682789734396567,0.10984953703703704,0.2,0.34717094898223877,5e-05,5264,-0.0008572870680924367,0.009536343
-5462.42956695,7560.0,300,4570560,369,10599,0.020553896203637123,-0.3259598211005882,0.999747097492218,0.0006727960850791229,0.0958449074074074,0.2,0.3473227322101593,5e-05,5274,-0.002828585274896964,0.007652463
-5459.08201913,7560.0,300,4579200,370,10628,-0.006685028318315744,-0.33266977336671616,0.9996741414070129,0.00042562573497114634,0.11417824074074075,0.2,0.3483216166496277,5e-05,5284,-0.002796783299288816,0.010565558
-5451.553701039999,7560.0,300,4587840,371,10658,-0.019813699647784233,-0.3439332280335603,0.9996091723442078,0.0003694663249081242,0.09530092592592593,0.2,0.34958043694496155,5e-05,5294,-1.4733749321075501e-05,0.008090684
-5450.881345819999,7560.0,300,4596480,372,10687,-0.02722022868692875,-0.3563642417943036,0.999707818031311,0.0008275466437690839,0.0990625,0.2,0.3509003818035126,5e-05,5304,-0.00043162103500907065,0.009575337
-5449.53605328,7560.0,300,4605120,373,10715,-0.010752557776868343,-0.36130729613480744,0.99971604347229,0.00047746187017764895,0.09519675925925926,0.2,0.3508871793746948,5e-05,5314,-0.002581030482046858,0.0087058935
-5448.3804576699995,7560.0,300,4613760,374,10743,0.030331851914525032,-0.36401218202379015,0.9997192621231079,0.000559105789240372,0.09193287037037037,0.2,0.3502444624900818,5e-05,5324,-0.002106987001477844,0.008560193
-5447.120872959998,7560.0,300,4622400,375,10772,-0.0024460959248244762,-0.3590714453767847,0.9997292160987854,0.0005503366781070966,0.09394675925925926,0.2,0.3496755361557007,5e-05,5334,-0.0017862585514645886,0.008228707
-5445.535873159999,7560.0,300,4631040,376,10799,-0.013521979562938213,-0.3428725668236061,0.9997329711914062,0.00041545509092328654,0.1087962962962963,0.2,0.3483434021472931,5e-05,5344,-0.0041986300870431245,0.008648902
-5444.574372769999,7560.0,300,4639680,377,10828,-0.006561977788805962,-0.32605526950624253,0.9997326135635376,0.0005513726841524692,0.10425925925925926,0.2,0.34677931666374207,5e-05,5354,-0.0031431140726501192,0.0087129
-5442.767373729999,7560.0,300,4648320,378,10858,-0.0019678454846143723,-0.31529905954996745,0.9997343420982361,0.0004750437047160058,0.09519675925925926,0.2,0.34700772166252136,5e-05,5364,-0.0020668356598320383,0.0075598736
-5439.533070049998,7560.0,300,4656960,379,10887,0.029891744256019592,-0.30768372314947623,0.9998250007629395,0.0004503370283109015,0.09907407407407408,0.2,0.34693196415901184,5e-05,5374,-0.001754990170399348,0.0077070934
-5434.634738299999,7560.0,300,4665600,380,10915,-0.004780435003340244,-0.29829597729223745,0.9996146559715271,0.0005382657554906068,0.1039236111111111,0.2,0.3466866612434387,5e-05,5384,0.0002162671516890879,0.008993523
-5429.441136109999,7560.0,300,4674240,381,10944,-0.012608685530722141,-0.2939149453021862,0.9996846318244934,0.00035399070846593803,0.10170138888888888,0.2,0.34718528389930725,5e-05,5394,-0.0019031464039451545,0.008204059
-5424.28642874,7560.0,300,4682880,382,10972,-0.011241281405091286,-0.29279736368744463,0.9996349215507507,0.0004396152308779872,0.11300925925925925,0.2,0.3467217683792114,5e-05,5404,-0.0036765309831955366,0.009972224
-5419.144752089999,7560.0,300,4691520,383,11000,-0.007539463695138693,-0.2902607383551421,0.9993622899055481,0.0007571023495660888,0.10561342592592593,0.2,0.34648382663726807,5e-05,5414,-0.0005465211560604749,0.010483359
-5415.62928096,7560.0,300,4700160,384,11029,0.0028274033684283495,-0.27562028893718016,0.9994738101959229,0.000995578813297605,0.1018287037037037,0.2,0.3446282148361206,5e-05,5424,-0.0018601449968776217,0.008881938
-5412.276527169999,7560.0,300,4708800,385,11059,-0.019658703356981277,-0.2607704072528415,0.9993969202041626,0.0008259980326962519,0.10055555555555555,0.2,0.3436301350593567,5e-05,5434,-0.0014121107577725694,0.00835336
-5409.1066096,7560.0,300,4717440,386,11088,-0.012935025617480278,-0.25330110020107693,0.9995573163032532,0.000877985949951431,0.0959375,0.2,0.34242016077041626,5e-05,5444,-0.0008579674894335093,0.0073353457
-5407.4874503,7560.0,300,4726080,387,11117,-0.014310442842543125,-0.2519102374712626,0.9996212720870972,0.0004818431542824126,0.0943287037037037,0.2,0.3428936004638672,5e-05,5454,-0.0004860189070718156,0.009142334
-5406.0645635500005,7560.0,300,4734720,388,11146,-0.01818443089723587,-0.2502646485964457,0.9996476769447327,0.0004913732449468053,0.10047453703703704,0.2,0.3423770070075989,5e-05,5464,-0.00043789428210368864,0.0074793515
-5401.15906361,7560.0,300,4743360,389,11174,-0.009603563696146011,-0.24426388864164,0.999718964099884,0.00043680942170020126,0.09662037037037037,0.2,0.34241926670074463,5e-05,5474,-0.000888768168580201,0.007828979
-5396.15732862,7560.0,300,4752000,390,11202,0.000976622337475419,-0.2365569539423342,0.9995777606964111,0.0005384726573592397,0.10909722222222222,0.2,0.34173673391342163,5e-05,5484,-0.0005360404879751581,0.009646411
-5390.870160790001,7560.0,300,4760640,391,11231,-0.014367025345563889,-0.2327898233908194,0.9995917677879333,0.0006520205240101657,0.09545138888888889,0.2,0.3420262634754181,5e-05,5494,-0.0011505001536742956,0.0093172705
-5378.884539590001,7560.0,300,4769280,392,11261,0.014372815378010273,-0.2329034228678103,0.9996086955070496,0.0006157295376437509,0.10002314814814815,0.2,0.3421136438846588,5e-05,5504,-0.0006796016397506551,0.008551787
-5373.62974048,7560.0,300,4777920,393,11289,0.005696426145732403,-0.2202221413894936,0.9996653199195862,0.000810051933566919,0.09267361111111111,0.2,0.34042519330978394,5e-05,5514,-0.0011204133231054853,0.006600017
-5369.1414645899995,7560.0,300,4786560,394,11318,0.004255174193531275,-0.2055878460848773,0.9997100830078125,0.0003752504040474176,0.11201388888888889,0.2,0.3402383327484131,5e-05,5524,-0.0013062620038787524,0.008837396
-5366.01681376,7560.0,300,4795200,395,11346,0.0007210784242488444,-0.19548215866088867,0.9997863173484802,0.0002818186654002164,0.09677083333333333,0.2,0.33940374851226807,5e-05,5534,-0.001625939995671312,0.007835924
-5366.89809476,7560.0,300,4803840,396,11375,0.0023414536844938993,-0.18635087843294496,0.9996858835220337,0.0003674258058082261,0.09983796296296296,0.2,0.33896535634994507,5e-05,5544,-0.0015396982045085342,0.008862474
-5365.94727827,7560.0,300,4812480,397,11403,-0.02791912481188774,-0.17031716505686442,0.9996317028999329,0.0006434858875312515,0.11628472222222222,0.2,0.3377613127231598,5e-05,5554,-0.0035735532436174926,0.0091880215
-5368.667840260001,7560.0,300,4821120,398,11432,0.016252923756837845,-0.1591375834853561,0.9996927380561829,0.0006222919430109431,0.10086805555555556,0.2,0.3375295102596283,5e-05,5564,-0.00022821224596420372,0.009201864
-5370.56541204,7560.0,300,4829760,399,11462,-0.02183028869330883,-0.1487418492635091,0.9996480345726013,0.0006778683333282566,0.09851851851851852,0.2,0.33646833896636963,5e-05,5574,-0.0018068064147330545,0.009128579
-5370.994536040001,7560.0,300,4838400,400,11489,-0.0021538292057812214,-0.13311442225067704,0.999858021736145,0.0004743028854459731,0.10221064814814815,0.2,0.335299551486969,5e-05,5584,-0.0025243263167363627,0.008905072
