time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/std,rollout/ep_rew_mean,train/approx_kl,train/loss,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean
552960,1712,322,128,0.9940621256828308,0.8821362257003784,-5792.599337273972,0.006429352,-0.008021073415875435,0.07206018514698372,0.2,0.0005,0.02429388170130551,1270,-5.154383802413941,-0.006028887094774582,7560.0
557280,1723,323,129,0.9940394163131714,0.881361722946167,-5792.599337273972,0.008786805,-0.0044538713991642,0.07196759216894862,0.2,0.0005,0.038105133548378946,1280,-5.146279978752136,-0.008313627859094553,7560.0
561600,1736,323,130,0.9898673892021179,0.8819530606269836,-5777.766941824325,0.0051103104,-0.009113294072449207,0.056759259541286154,0.2,0.0005,0.016349478147458286,1290,-5.1457988023757935,-0.004819310909510222,7560.0
565920,1747,323,131,0.9939557909965515,0.8824039697647095,-5777.766941824325,0.008258906,-0.0023621050640940666,0.11275462962221354,0.2,0.0005,0.042057717125862835,1300,-5.148834657669068,-0.010023321132436536,7560.0
570240,1760,323,132,0.9919086694717407,0.8797845244407654,-5776.88800316,0.0065408917,0.0010455865412950516,0.03974536997557152,0.2,0.0005,0.043690286856144664,1310,-5.146037554740905,-0.004451177823055552,7560.0
574560,1773,323,133,0.9978175163269043,0.8785859942436218,-5774.30915056579,0.007995855,0.006731253117322922,0.1258564807008952,0.2,0.0005,0.07085312083363533,1320,-5.133677196502686,-0.012053817743651152,7560.0
578880,1784,324,134,0.9611920714378357,0.8786697387695312,-5774.30915056579,0.0065474873,-0.007288932800292969,0.2271527784643695,0.2,0.0005,0.06829328751191496,1330,-5.132789921760559,-0.015377692374470087,7560.0
583200,1797,324,135,0.9967082738876343,0.8777185082435608,-5776.809165051948,0.009539673,-0.005066657438874245,0.15951388872636016,0.2,0.0005,0.05795278064906597,1340,-5.131142520904541,-0.013763372900688964,7560.0
587520,1808,324,136,0.9990319609642029,0.8767586946487427,-5776.809165051948,0.006622835,0.0002592010423541069,0.08247685135283973,0.2,0.0005,0.05705625549890101,1350,-5.1264612674713135,-0.0060255328618007194,7560.0
591840,1821,324,137,0.986874520778656,0.8755429983139038,-5766.135938538462,0.005856001,-0.0037072128616273403,0.06460648223292083,0.2,0.0005,0.026933117816224695,1360,-5.122042393684387,-0.004812843268843636,7560.0
596160,1832,325,138,0.998084306716919,0.8741068243980408,-5766.135938538462,0.00723751,-0.0001353612169623375,0.07057870349381119,0.2,0.0005,0.02860366115346551,1370,-5.11689305305481,-0.006323812876157531,7560.0
600480,1845,325,139,0.9874338507652283,0.8738106489181519,-5774.622182594937,0.005468249,0.0027745822444558144,0.08328703630249948,0.2,0.0005,0.06240238067694008,1380,-5.112288093566894,-0.004899869368635734,7560.0
604800,1858,325,140,0.9963508248329163,0.8736940622329712,-5789.6904253375005,0.006185835,0.004137060604989529,0.047083333437331024,0.2,0.0005,0.06556670600548387,1390,-5.112682580947876,-0.003823443045915198,7560.0
609120,1869,325,141,0.9752435684204102,0.8739032745361328,-5789.6904253375005,0.005865578,0.0016770255751907825,0.019120370352175085,0.2,0.0005,0.07657605654094368,1400,-5.11145510673523,-0.00226672693142973,7560.0
613440,1882,325,142,0.9968105554580688,0.8741946816444397,-5805.539845481482,0.0062634256,-0.00020902510732412338,0.05692129661038052,0.2,0.0005,0.0544927766546607,1410,-5.113316202163697,-0.005133495653135434,7560.0
617760,1893,326,143,0.9925717711448669,0.8733872771263123,-5805.539845481482,0.006845115,0.006462056189775467,0.040555555481114426,0.2,0.0005,0.1025030636228621,1420,-5.1117058277130125,-0.0028281265894797513,7560.0
622080,1906,326,144,0.9980950355529785,0.8734216690063477,-5818.929766731708,0.002730711,0.009053433313965797,0.008078703723731451,0.2,0.0005,0.05550697734579444,1430,-5.109212970733642,-0.0010091806589073826,7560.0
626400,1918,326,145,0.9892353415489197,0.8727322816848755,-5818.929766731708,0.005518661,0.009269234724342823,0.06481481493392494,0.2,0.0005,0.08523667827248574,1440,-5.109512567520142,-0.005870498910851651,7560.0
630720,1931,326,146,0.9927918910980225,0.8721596002578735,-5828.475411301205,0.004165834,-0.002355707809329033,0.024791666757664643,0.2,0.0005,0.061861130269244315,1450,-5.104170298576355,-0.002570707725786292,7560.0
635040,1943,326,147,0.9917758107185364,0.8718862533569336,-5833.586402214286,0.005359131,0.005643676966428757,0.07136574139585719,0.2,0.0005,0.06288795024156571,1460,-5.104122734069824,-0.006487519994132329,7560.0
639360,1955,327,148,0.9910171031951904,0.8724198937416077,-5833.586402214286,0.0027494046,0.005513018928468227,0.06905092535016592,0.2,0.0005,0.07554298234172166,1470,-5.103118920326233,-0.0029338608376081156,7560.0
643680,1968,327,149,0.9926712512969971,0.8729707598686218,-5839.4827746588235,0.006251203,0.002186087891459465,0.07585648148087784,0.2,0.0005,0.05781868752092123,1480,-5.1078898191452025,-0.0066162846341470075,7560.0
648000,1979,327,150,0.9948472380638123,0.8721404671669006,-5839.4827746588235,0.008670161,0.0037510585971176624,0.04476851874496788,0.2,0.0005,0.07084782039746643,1490,-5.108250427246094,-0.0041262843003401885,7560.0
652320,1992,327,151,0.9976260662078857,0.8716762065887451,-5842.1810941046515,0.0039138454,0.001071486622095108,0.033865740697365254,0.2,0.0005,0.04392293584533036,1500,-5.103734755516053,-0.003664106370771236,7560.0
656640,2003,327,152,0.9687150716781616,0.8698967695236206,-5842.1810941046515,0.0053821206,0.004371671937406063,0.04460648132371716,0.2,0.0005,0.056540685798972846,1510,-5.101190090179443,-0.0029124048975582182,7560.0
660960,2016,327,153,0.98963463306427,0.8675916194915771,-5845.423162563219,0.0116948625,0.007871769368648529,0.05541666577628348,0.2,0.0005,0.07886727871373296,1520,-5.089207029342651,-0.004113035022245271,7560.0
665280,2029,327,154,0.9905923008918762,0.8659041523933411,-5847.403943795454,0.005041987,0.0012448197230696678,0.04678240732464474,0.2,0.0005,0.04376824703067541,1530,-5.080951833724976,-0.004772000175041669,7560.0
669600,2040,328,155,0.9933441281318665,0.8658918142318726,-5847.403943795454,0.008346321,0.0025496231392025948,0.0744907404849073,0.2,0.0005,0.08755690651014447,1540,-5.075992155075073,-0.005031259433189561,7560.0
673920,2053,328,156,0.9924637675285339,0.8675106167793274,-5849.352614910113,0.007566492,0.01782059296965599,0.04268518545140978,0.2,0.0005,0.07615256402641535,1550,-5.079476594924927,-0.003540561026139011,7560.0
678240,2065,328,157,0.9719494581222534,0.8693459033966064,-5849.352614910113,0.0041722693,0.0022479891777038574,0.05217592583503574,0.2,0.0005,0.0429373087361455,1560,-5.086927223205566,-0.002650235788905775,7560.0
682560,2078,328,158,0.9932485818862915,0.8712421655654907,-5850.498081266666,0.00850817,0.012044630944728851,0.07967592577333563,0.2,0.0005,0.08145724106580018,1570,-5.095717072486877,-0.006213254855926298,7560.0
686880,2089,328,159,0.9861679077148438,0.8720849752426147,-5850.498081266666,0.0061965743,-0.004934507422149181,0.03969907386635896,0.2,0.0005,0.03500666036270559,1580,-5.101757144927978,-0.0035030376206217186,7560.0
691200,2102,328,160,0.9936943054199219,0.8715607523918152,-5851.030796912088,0.00411155,0.01200213935226202,0.05724536927882582,0.2,0.0005,0.07779624694958329,1590,-5.100692772865296,-0.004282206044676773,7560.0
695520,2115,328,161,0.9967766404151917,0.873593270778656,-5849.3440185,0.005119707,-0.005701772402971983,0.04743055494036526,0.2,0.0005,0.028339257603511213,1600,-5.101314902305603,-0.005408230184247032,7560.0
699840,2127,329,162,0.9965614080429077,0.873799204826355,-5849.3440185,0.0038547255,7.728580385446548e-05,0.05145833329006564,0.2,0.0005,0.055159194860607386,1610,-5.110105705261231,-0.004323437990350154,7560.0
704160,2139,329,163,0.9976612329483032,0.8700180053710938,-5847.937897741935,0.0046975845,-0.0029639042913913727,0.04962962916470133,0.2,0.0005,0.032236879831179975,1620,-5.101091051101685,-0.003921653661834767,7560.0
708480,2151,329,164,0.9870758056640625,0.8672732710838318,-5847.937897741935,0.007139136,-0.005358519963920116,0.08159722271957434,0.2,0.0005,0.05181436967104673,1630,-5.085810422897339,-0.006683452619321883,7560.0
712800,2164,329,165,0.9937259554862976,0.8643159866333008,-5861.357166031914,0.0074882833,0.008152155205607414,0.12983796432381495,0.2,0.0005,0.09524457212537527,1640,-5.074191784858703,-0.0060891575337372215,7560.0
717120,2175,329,166,0.9952319860458374,0.8613256216049194,-5861.357166031914,0.008585719,-0.0007960628718137741,0.09782407370803411,0.2,0.0005,0.04296675603836775,1650,-5.059720468521118,-0.005880858324698579,7560.0
721440,2188,329,167,0.9923337697982788,0.859485924243927,-5873.977302599999,0.007125613,-0.01040311623364687,0.14574074103147722,0.2,0.0005,0.07160880351439118,1660,-5.04965558052063,-0.011211511653813488,7560.0
725760,2201,329,168,0.9912482500076294,0.8588541746139526,-5892.7895745208325,0.0042741196,0.01085585355758667,0.08252314765413757,0.2,0.0005,0.08370313420891762,1670,-5.043439245223999,-0.005614333812026651,7560.0
730080,2212,329,169,0.9954503178596497,0.8585079312324524,-5892.7895745208325,0.0038087924,0.008616123348474503,0.08358796305255964,0.2,0.0005,0.09416565233841538,1680,-5.041258311271667,-0.005307746382378476,7560.0
734400,2225,329,170,0.9917813539505005,0.8580961227416992,-5911.652548845359,0.004500434,0.005718522239476442,0.02534722234704532,0.2,0.0005,0.06892417259514332,1690,-5.0393883228302006,-0.003126367876084224,7560.0
738720,2236,330,171,0.9895612001419067,0.8585039973258972,-5911.652548845359,0.0060060695,-0.005725033115595579,0.08520833236980252,0.2,0.0005,0.05750295291654765,1700,-5.0405470609664915,-0.006901144567700257,7560.0
743040,2249,330,172,0.9904342293739319,0.8565145134925842,-5930.619106632651,0.0029012773,0.013009742833673954,0.05402777811978012,0.2,0.0005,0.0750563689507544,1710,-5.038725876808167,-0.0024399511975342846,7560.0
747360,2260,330,173,0.9949331879615784,0.8559876680374146,-5930.619106632651,0.0053504864,-0.0014026658609509468,0.06666666660166812,0.2,0.0005,0.05155009222216904,1720,-5.030184364318847,-0.005199028794864091,7560.0
751680,2273,330,174,0.9918518662452698,0.8568490147590637,-5948.458993797978,0.0070669097,-3.356579691171646e-05,0.05687500026833732,0.2,0.0005,0.06855507381260395,1730,-5.031637454032898,-0.004821671437336294,7560.0
756000,2286,330,175,0.991729736328125,0.8568425178527832,-5960.284424919998,0.004979148,0.005201510153710842,0.0675462960934965,0.2,0.0005,0.058770909905433655,1740,-5.032911610603333,-0.003278555513534265,7560.0
760320,2297,330,176,0.9920958280563354,0.8571169376373291,-5960.284424919998,0.0074803894,-0.0001520644873380661,0.08192129663657396,0.2,0.0005,0.05342127634212375,1750,-5.030822348594666,-0.00408899678414425,7560.0
764640,2310,330,177,0.9950718879699707,0.8573142290115356,-5948.3087386,0.007865503,0.01605924777686596,0.15747685296228156,0.2,0.0005,0.11262221913784742,1760,-5.033967208862305,-0.010639819337391465,7560.0
768960,2322,331,178,0.9888947010040283,0.8559285998344421,-5948.3087386,0.01583499,-0.00873702485114336,0.1682870383723639,0.2,0.0005,0.07416942548006773,1770,-5.031020522117615,-0.014390384361958653,7560.0
773280,2334,331,179,0.9967257976531982,0.8552042245864868,-5917.3343932200005,0.005538379,0.0025767991319298744,0.13340278076939285,0.2,0.0005,0.07991611883044243,1780,-5.024411988258362,-0.008184632489962151,7560.0
777600,2346,331,180,0.9954282641410828,0.8549968004226685,-5917.3343932200005,0.0079191625,-0.006360052153468132,0.09541666732984595,0.2,0.0005,0.04938508253544569,1790,-5.022797226905823,-0.007951203926673145,7560.0
781920,2359,331,181,0.9958328008651733,0.8552559018135071,-5880.2534190100005,0.0063329902,0.002216772176325321,0.07502314976300113,0.2,0.0005,0.08351042298600078,1800,-5.020962405204773,-0.004799636429816001,7560.0
786240,2372,331,182,0.9980008602142334,0.8562567830085754,-5823.54090238,0.009571424,-0.010648699477314949,0.10520833320915698,0.2,0.0005,0.03363602990284562,1810,-5.022653841972351,-0.006877625712788671,7560.0
790560,2383,331,183,0.9974223375320435,0.8571754693984985,-5823.54090238,0.0066269655,-0.0052085439674556255,0.07615740773326252,0.2,0.0005,0.06539699230343103,1820,-5.02539963722229,-0.005220811697481764,7560.0
794880,2396,331,184,0.9976270794868469,0.8580175638198853,-5783.009084089999,0.006285731,0.005523253232240677,0.06060185229289346,0.2,0.0005,0.05442525129765272,1830,-5.0293763160705565,-0.004778740501972578,7560.0
799200,2407,331,185,0.991292417049408,0.8586564660072327,-5783.009084089999,0.005702349,-0.0034811217337846756,0.04273148128413595,0.2,0.0005,0.05135625754483044,1840,-5.033662724494934,-0.0028936981385982107,7560.0
803520,2420,331,186,0.9965646266937256,0.8604558706283569,-5679.64131771,0.0049760193,0.007189868949353695,0.039259258896345274,0.2,0.0005,0.06884292550384999,1850,-5.040959477424622,-0.00451635601598861,7560.0
807840,2432,332,187,0.9958594441413879,0.8620090484619141,-5679.64131771,0.002652514,-0.004394360352307558,0.029722222208511083,0.2,0.0005,0.035178824327886105,1860,-5.049481749534607,-0.0024847782759565007,7560.0
812160,2444,332,188,0.9959339499473572,0.8635009527206421,-5645.462741629999,0.004229121,0.005597974173724651,0.03287037023110315,0.2,0.0005,0.07729870835319161,1870,-5.057323455810547,-0.0032855068588133916,7560.0
816480,2457,332,189,0.9974478483200073,0.8620566129684448,-5600.92527268,0.0034352615,-0.0036666332744061947,0.028842592803994194,0.2,0.0005,0.03318999381735921,1880,-5.060417532920837,-0.003007304312618686,7560.0
820800,2469,332,190,0.9964269995689392,0.8598359823226929,-5600.92527268,0.008191915,-0.004196091555058956,0.03976851859188173,0.2,0.0005,0.07664470141753554,1890,-5.051549029350281,-0.004641742689399919,7560.0
825120,2481,332,191,0.9979624152183533,0.8593050241470337,-5558.97784673,0.006541712,0.0007054638117551804,0.04238425906514749,0.2,0.0005,0.04165035169571638,1900,-5.047378182411194,-0.004516387507206332,7560.0
829440,2493,332,192,0.9912651181221008,0.8581833839416504,-5558.97784673,0.0045133214,0.0017243758775293827,0.04682870366086718,0.2,0.0005,0.050921439006924626,1910,-5.045578026771546,-0.003536266564766777,7560.0
833760,2505,332,193,0.9977836012840271,0.8574395775794983,-5518.14842997,0.009979714,-0.006683124229311943,0.0896527781849727,0.2,0.0005,0.04857801198959351,1920,-5.0403838634490965,-0.009808944380169748,7560.0
838080,2517,332,194,0.9963189363479614,0.855921745300293,-5518.14842997,0.0059399917,-0.0022832280956208706,0.043402778066229074,0.2,0.0005,0.033874467061832544,1930,-5.036704874038696,-0.0036344878990052453,7560.0
842400,2529,332,195,0.9965222477912903,0.8543989658355713,-5497.652484839999,0.0041893153,-0.00043564848601818085,0.08370370327029378,0.2,0.0005,0.059179211780428884,1940,-5.028094148635864,-0.00566129945905196,7560.0
846720,2542,332,196,0.998017430305481,0.8529052138328552,-5482.549480979999,0.0052607413,-0.0037209326401352882,0.059351851558312775,0.2,0.0005,0.025771550787612795,1950,-5.024246096611023,-0.004272996680028918,7560.0
851040,2553,333,197,0.9967552423477173,0.8503021597862244,-5482.549480979999,0.0073092068,-0.004999775439500809,0.07800925919727889,0.2,0.0005,0.05563561338931322,1960,-5.014698481559753,-0.006796003118388061,7560.0
855360,2566,333,198,0.9983110427856445,0.8481124639511108,-5475.33805453,0.0055711744,-3.747362643480301e-05,0.05020833336748183,0.2,0.0005,0.034883470321074125,1970,-5.00267539024353,-0.004085839712044859,7560.0
859680,2578,333,199,0.989338219165802,0.8460373878479004,-5475.33805453,0.0032177144,-0.003566562198102474,0.07250000135973096,0.2,0.0005,0.041688619460910556,1980,-4.993515038490296,-0.005337808990066151,7560.0
864000,2590,333,200,0.9977250695228577,0.8432716131210327,-5452.089820999999,0.003774905,-0.005226694047451019,0.027407408013823444,0.2,0.0005,0.03465912479441613,1990,-4.983601856231689,-0.002937450212198911,7560.0
868320,2602,333,201,0.9953963160514832,0.8410392999649048,-5452.089820999999,0.0041238638,-0.004026355221867561,0.04081018525757827,0.2,0.0005,0.027072078734636306,2000,-4.970914721488953,-0.0030366981964604634,7560.0
872640,2615,333,202,0.996597409248352,0.8411721587181091,-5419.656364109999,0.0026759105,0.0031287027522921562,0.04594907440186944,0.2,0.0005,0.046540943020954725,2010,-4.96599395275116,-0.0025327842260377763,7560.0
876960,2628,333,203,0.9981784820556641,0.8399079442024231,-5408.33692526,0.0036984673,-0.007348394021391869,0.04935185209615156,0.2,0.0005,0.02389258802868426,2020,-4.965146780014038,-0.004421093982280055,7560.0
881280,2639,333,204,0.9962313771247864,0.8380118608474731,-5408.33692526,0.003984259,-0.0018471423536539078,0.03273148159787524,0.2,0.0005,0.057237502513453366,2030,-4.956624579429627,-0.0028530063305058917,7560.0
885600,2653,333,205,0.9981392025947571,0.8389551043510437,-5413.742496069999,0.0036657304,-0.007854636758565903,0.02141203699284233,0.2,0.0005,0.023642360884696244,2040,-4.9520148754119875,-0.0028044732978230514,7560.0
889920,2664,333,206,0.9944092035293579,0.8393988609313965,-5413.742496069999,0.009988483,-0.003666924312710762,0.0838425932219252,0.2,0.0005,0.03367816063109785,2050,-4.959204316139221,-0.006366939663292115,7560.0
894240,2677,334,207,0.998015284538269,0.8362012505531311,-5417.3732206899995,0.0068977494,-0.0024060970172286034,0.050972223095595834,0.2,0.0005,0.03182728688698262,2060,-4.953675293922425,-0.0027575399086238405,7560.0
898560,2688,334,208,0.9945154190063477,0.8351160287857056,-5417.3732206899995,0.00546096,-0.005402392242103815,0.04372685208800249,0.2,0.0005,0.030609671073034406,2070,-4.9404490232467655,-0.004134274373033264,7560.0
902880,2701,334,209,0.997215211391449,0.8354649543762207,-5426.042809489999,0.0068382863,0.007738657295703888,0.05361111124511808,0.2,0.0005,0.06753740049898624,2080,-4.941631770133972,-0.004335558661130534,7560.0
907200,2714,334,210,0.9960994720458984,0.8362541794776917,-5423.8468610499995,0.0044072676,0.013248289003968239,0.015138889010995627,0.2,0.0005,0.08505610786378384,2090,-4.943591833114624,-0.0019086617895064605,7560.0
911520,2725,334,211,0.9950667023658752,0.8359969854354858,-5423.8468610499995,0.0031818044,0.01726493239402771,0.0090277778042946,0.2,0.0005,0.09128072559833526,2100,-4.94676525592804,-0.0012660881747059705,7560.0
