time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/std
10482,374,-17216.719772539996,8640.0,308,3231360,-19.401653717888728,-1.003695011138916,5e-05,0.0036875824,0.9998711943626404,0.019895833333333335,3730,0.2,-0.0033242727919585175,0.0011991429478749288,126.62550354003906
10510,375,-17240.98251311,8640.0,308,3240000,-19.44529312275074,-0.9834685325622559,5e-05,0.0042993035,0.9998553991317749,0.029108796296296296,3740,0.2,-0.004312203512871983,0.0009955513107383416,128.79502868652344
10538,376,-17262.19357593,8640.0,308,3248640,-19.496949195861816,-0.9882054328918457,5e-05,0.0034768197,0.9998551607131958,0.026585648148148146,3750,0.2,-0.0037467747562806362,0.0011662904697004705,131.52537536621094
10566,377,-17332.65461708,8640.0,308,3257280,-19.545063538727938,-0.9930565357208252,5e-05,0.0030931544,0.9998049139976501,0.0140625,3760,0.2,-0.002753877218088342,0.0013249882049556753,134.1741485595703
10594,378,-17360.98973612,8640.0,308,3265920,-19.607089651602287,-0.9938312768936157,5e-05,0.0040978664,0.998761773109436,0.027905092592592592,3770,0.2,-0.005043892960788475,0.003234671467949671,136.559814453125
10621,379,-17385.38850044,8640.0,308,3274560,-19.673010224236382,-0.9699801802635193,5e-05,0.0026336017,0.999775767326355,0.012488425925925925,3780,0.2,-0.0020847910730582143,0.0013250824246184762,138.7674102783203
10649,380,-17452.59607918,8640.0,308,3283200,-19.733704063980667,-1.0054256916046143,5e-05,0.0028353033,0.9997819066047668,0.012881944444444444,3790,0.2,-0.0021475493554370824,0.001290109054814955,141.6454315185547
10677,381,-17484.635197079995,8640.0,308,3291840,-19.793148851747866,-0.9986379742622375,5e-05,0.0028239351,0.9992514252662659,0.015625,3800,0.2,-0.0021693564947970487,0.00275593605983347,143.72169494628906
10705,382,-17519.827614539998,8640.0,308,3300480,-19.833924138104475,-1.0074459314346313,5e-05,0.0034878722,0.9998318552970886,0.01693287037037037,3810,0.2,-0.003620033769230186,0.0011761835782090203,145.45111083984375
10733,383,-17568.62602792,8640.0,308,3309120,-19.885269542270237,-0.973587155342102,5e-05,0.0033083425,0.9996606707572937,0.022314814814814815,3820,0.2,-0.003460451398148305,0.0017023677957520166,148.2788543701172
10760,384,-17584.519232759998,8640.0,308,3317760,-19.947180756462945,-1.0188370943069458,5e-05,0.0040994566,0.9994947910308838,0.028587962962962964,3830,0.2,-0.004417341127991676,0.0021772326535924717,150.7643585205078
10788,385,-17601.550062799997,8640.0,308,3326400,-19.991434586136428,-0.9947904944419861,5e-05,0.0025263156,0.9996853470802307,0.010474537037037037,3840,0.2,-0.0035895017249923614,0.0015891416648109616,153.6865234375
10816,386,-17588.36472758,8640.0,308,3335040,-20.02564232720269,-1.0231695175170898,5e-05,0.0038261015,0.9998589158058167,0.03149305555555556,3850,0.2,-0.00461096906206674,0.0010912467297425287,156.5529327392578
10844,387,-17656.210945199997,8640.0,308,3343680,-20.056007136592157,-1.0085713863372803,5e-05,0.0026435736,0.9998463988304138,0.014375,3860,0.2,-0.002771108627008895,0.0011193005862878635,158.50897216796875
10872,388,-17686.939298729998,8640.0,308,3352320,-20.105603896247015,-0.9864320755004883,5e-05,0.004399751,0.999405562877655,0.027627314814814816,3870,0.2,-0.0037441631435865055,0.002263527973899963,161.38558959960938
10899,389,-17735.2399693,8640.0,308,3360960,-20.168329128689237,-1.011553168296814,5e-05,0.0031218529,0.9998528957366943,0.01726851851851852,3880,0.2,-0.002448381791063757,0.0011789946568508943,164.47860717773438
10927,390,-17798.67319483,8640.0,308,3369600,-20.219676457157842,-1.025156021118164,5e-05,0.0029967206,0.9995574355125427,0.016215277777777776,3890,0.2,-0.0025361365983607594,0.0022315874346963095,167.4539794921875
10955,391,-17841.88985161,8640.0,308,3378240,-20.279627118993687,-1.0165191888809204,5e-05,0.0039533162,0.9994672536849976,0.023333333333333334,3900,0.2,-0.003328767581325438,0.002615154943152986,170.6953125
10982,392,-17889.80560131,8640.0,308,3386880,-20.342145449320476,-1.0219895839691162,5e-05,0.0031292823,0.9996224045753479,0.019085648148148147,3910,0.2,-0.002300020660687652,0.0015395896642089442,174.07693481445312
11010,393,-17935.23881758,8640.0,308,3395520,-20.39294996190954,-1.027329683303833,5e-05,0.0028000996,0.9997941851615906,0.01659722222222222,3920,0.2,-0.0026353970754684672,0.001542669725043837,177.1367645263672
11038,394,-18018.9702903,8640.0,308,3404160,-20.448341236820927,-1.0407918691635132,5e-05,0.0031370795,0.9995582699775696,0.020636574074074075,3930,0.2,-0.0027375789845569265,0.0015615946937059225,180.10787963867188
11066,395,-18071.037547490003,8640.0,308,3412800,-20.50549488350197,-1.0187610387802124,5e-05,0.0036240185,0.9993844628334045,0.022164351851851852,3940,0.2,-0.0030691026039076624,0.004485700571633599,182.96185302734375
11094,396,-18145.426273470002,8640.0,308,3421440,-20.553551189281322,-1.0334200859069824,5e-05,0.0034547134,0.9997244477272034,0.01693287037037037,3950,0.2,-0.0033506454146225695,0.001868046987241272,185.97311401367188
11121,397,-18208.162814350002,8640.0,308,3430080,-20.592484215630424,-1.0446077585220337,5e-05,0.003269495,0.9996320605278015,0.027685185185185184,3960,0.2,-0.0038971772810651195,0.001953241667770608,188.5136260986328
11149,398,-18254.959915260002,8640.0,308,3438720,-20.635742451703106,-1.0311630964279175,5e-05,0.0036814434,0.9996957778930664,0.022141203703703705,3970,0.2,-0.002121733215258077,0.0017824216865227316,190.70529174804688
11177,399,-18312.87287342,8640.0,308,3447360,-20.679263913189924,-1.0388691425323486,5e-05,0.0025739558,0.9997201561927795,0.016979166666666667,3980,0.2,-0.002701994025458892,0.0015585903713427897,193.69122314453125
11204,400,-18351.96986246,8640.0,308,3456000,-20.72264523824056,-1.0165339708328247,5e-05,0.003111933,0.9997067451477051,0.0196875,3990,0.2,-0.002758558697791563,0.0016779591870942601,197.02301025390625
